userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,
Andi,Reflective,Intro,Standup,23.55659,5.477533,-1.095149,1.670486,0.06311704,-0.871958,1.527667,0.417518,-0.7447591,1.057013,0.1010752,1.555491,40.96081,359.8089,1.555,40.961,-0.191,315.7322,42.37552,358.991,-44.268,42.376,-1.009,12.64812,55.29633,336.0799,12.648,55.296,-23.92,0.4780637,457.3605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.69032,5.478862,-1.096013,1.670754,0.06327207,-0.8732502,1.527481,0.4177361,-0.7451978,1.057319,0.1013865,1.448266,40.88581,359.9292,1.448,40.886,-0.071,315.6684,42.27719,358.7033,-44.332,42.277,-1.297,12.59064,55.2374,336.0399,12.591,55.237,-23.96,0.4783608,457.5036,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.82772,5.479947,-1.095448,1.670663,0.06330912,-0.8737031,1.526839,0.4185739,-0.7447004,1.05687,0.1011767,1.477347,40.74332,359.9869,1.477,40.743,-0.013,315.8107,41.98311,358.8113,-44.189,41.983,-1.189,12.62423,55.22186,336.0577,12.624,55.222,-23.942,0.4787196,457.6764,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,23.94707,5.480911,-1.094734,1.670419,0.06328432,-0.8732271,1.525563,0.4193499,-0.7440966,1.056867,0.1004368,1.601994,40.84608,0.05784203,1.602,40.846,0.058,316.1037,41.706,358.7979,-43.896,41.706,-1.202,12.63387,55.27822,336.0973,12.634,55.278,-23.903,0.4791173,457.868,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.07107,5.482373,-1.093595,1.670387,0.06264234,-0.8714184,1.524383,0.4186451,-0.7429317,1.056196,0.09895241,1.601859,40.80194,0.02730053,1.602,40.802,0.027,316.2743,41.95804,358.5351,-43.726,41.958,-1.465,12.67681,55.35916,336.0512,12.677,55.359,-23.949,0.4795187,458.0613,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.19316,5.484911,-1.091533,1.670491,0.06133355,-0.8697648,1.52423,0.4172761,-0.7409922,1.055987,0.09686327,1.570081,41.11233,0.01283522,1.57,41.112,0.013,316.0644,41.94803,358.6208,-43.936,41.948,-1.379,12.6685,55.62091,336.0153,12.669,55.621,-23.985,0.4798568,458.2242,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.31771,5.487644,-1.089632,1.670003,0.0595182,-0.8674897,1.523567,0.4157903,-0.7396682,1.055454,0.09476137,1.597509,41.23375,359.8339,1.598,41.234,-0.166,316.1994,42.04645,358.5503,-43.801,42.046,-1.45,12.70042,55.77517,335.9193,12.7,55.775,-24.081,0.4803066,458.4408,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.44939,5.489917,-1.088331,1.670043,0.05777626,-0.8652909,1.52308,0.4138281,-0.7384521,1.055176,0.09196723,1.613598,41.52576,359.778,1.614,41.526,-0.222,316.3297,42.21876,358.3157,-43.67,42.219,-1.684,12.6693,56.06709,335.8616,12.669,56.067,-24.138,0.4807885,458.6729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.57395,5.492045,-1.087233,1.670166,0.05617983,-0.8627554,1.522708,0.4119537,-0.7373045,1.054535,0.08960211,1.518841,41.78921,359.6458,1.519,41.789,-0.354,316.4977,42.54322,357.9571,-43.502,42.543,-2.043,12.75886,56.3403,335.8253,12.759,56.34,-24.175,0.4811924,458.8675,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.74582,5.49333,-1.087322,1.669878,0.0551293,-0.8604101,1.52201,0.4104328,-0.7365495,1.054383,0.08623099,1.566336,41.95532,359.7628,1.566,41.955,-0.237,316.676,42.65685,357.9093,-43.324,42.657,-2.091,12.73389,56.62908,335.829,12.734,56.629,-24.171,0.4816757,459.1003,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,24.88691,5.49503,-1.088251,1.670057,0.05410397,-0.8592476,1.521505,0.4091816,-0.7360745,1.054828,0.08252358,1.45722,42.49055,359.8819,1.457,42.491,-0.118,316.887,42.57905,358.2079,-43.113,42.579,-1.792,12.68963,57.09055,335.8209,12.69,57.091,-24.179,0.4821526,459.33,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.02839,5.496453,-1.089367,1.669951,0.05384685,-0.857681,1.520935,0.4076166,-0.7363119,1.054891,0.07949758,1.386033,42.76226,359.8911,1.386,42.762,-0.109,317.112,43.01079,358.4262,-42.888,43.011,-1.574,12.68875,57.4963,335.8384,12.689,57.496,-24.162,0.4825861,459.5388,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.15675,5.498822,-1.091602,1.66993,0.05406693,-0.8577837,1.52078,0.4065443,-0.7372093,1.05577,0.07802176,1.361134,43.04797,0.01546247,1.361,43.048,0.015,317.1301,43.37526,358.3808,-42.87,43.375,-1.619,12.60272,57.78597,335.9243,12.603,57.786,-24.076,0.48286,459.6707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.28089,5.500888,-1.093384,1.670085,0.05499975,-0.8588347,1.520401,0.405647,-0.738879,1.055386,0.07704043,1.340316,43.09524,0.06798001,1.34,43.095,0.068,316.9957,43.68517,358.1219,-43.004,43.685,-1.878,12.66326,57.96689,335.9462,12.663,57.967,-24.054,0.4831728,459.8214,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.42712,5.503182,-1.094667,1.669759,0.05677004,-0.8613642,1.518857,0.4069043,-0.7411475,1.055005,0.07677531,1.589794,43.11262,0.1410145,1.59,43.113,0.141,317.1293,43.21594,357.8847,-42.871,43.216,-2.115,12.77926,57.9893,336.0716,12.779,57.989,-23.928,0.509221,472.368,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.56863,5.505555,-1.096514,1.669478,0.05793013,-0.8633205,1.517125,0.4091084,-0.7432368,1.054618,0.07751799,1.757817,43.19436,0.05340936,1.758,43.194,0.053,317.3857,43.23657,357.7486,-42.614,43.237,-2.251,12.85102,57.93322,336.1975,12.851,57.933,-23.802,0.5404587,487.4142,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.68921,5.507915,-1.098386,1.669214,0.05929939,-0.8648763,1.516183,0.4110718,-0.745048,1.054898,0.07914972,1.794813,42.93572,0.1951545,1.795,42.936,0.195,317.6291,43.11875,357.8683,-42.371,43.119,-2.132,12.87791,57.70498,336.239,12.878,57.705,-23.761,0.5665784,499.9952,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.81287,5.510386,-1.099892,1.669059,0.06111351,-0.8665639,1.515626,0.4116908,-0.7469491,1.054874,0.08135748,1.929427,42.81713,0.2017854,1.929,42.817,0.202,317.6413,43.61636,357.8958,-42.359,43.616,-2.104,12.92351,57.45442,336.3882,12.924,57.454,-23.612,0.5668406,500.1215,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,25.94734,5.512683,-1.10076,1.668855,0.06314182,-0.8687268,1.514928,0.4139802,-0.74846,1.054481,0.08370471,2.037321,42.51644,0.2930881,2.037,42.516,0.293,317.6583,43.37977,357.892,-42.342,43.38,-2.108,13.03976,57.19131,336.472,13.04,57.191,-23.528,0.5671566,500.2737,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.10294,5.514613,-1.100924,1.669121,0.06500232,-0.8708004,1.514262,0.4168556,-0.7500817,1.054246,0.08665919,2.255701,42.47309,0.2293656,2.256,42.473,0.229,317.5175,43.22082,357.3388,-42.483,43.221,-2.661,13.17051,56.8116,336.58,13.171,56.812,-23.42,0.5831685,507.9861,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.22693,5.517698,-1.100164,1.669563,0.06792475,-0.8715242,1.513424,0.4207863,-0.7507909,1.053351,0.08936012,2.316563,41.91884,0.3213923,2.317,41.919,0.321,317.9006,42.64735,357.9236,-42.099,42.647,-2.076,13.39388,56.57338,336.6111,13.394,56.573,-23.389,0.6096193,520.7266,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.36842,5.520673,-1.097723,1.669153,0.06929351,-0.8702373,1.511848,0.4224789,-0.7512482,1.052376,0.09247303,2.735763,41.79301,0.2119194,2.736,41.793,0.212,318.281,42.91894,357.8965,-41.719,42.919,-2.104,13.60509,56.04654,336.5928,13.605,56.047,-23.407,0.6405642,535.6318,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.49816,5.522635,-1.095868,1.669692,0.0694937,-0.8680804,1.511818,0.422029,-0.7502401,1.051857,0.0932014,2.58886,41.91902,0.05186488,2.589,41.919,0.052,318.3217,43.45388,357.5317,-41.678,43.454,-2.468,13.70747,56.06932,336.5903,13.707,56.069,-23.41,0.6600077,544.9971,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.62378,5.524597,-1.094054,1.66954,0.06912601,-0.8657573,1.512005,0.4215293,-0.7483672,1.051495,0.09199977,2.56797,42.11591,0.04638012,2.568,42.116,0.046,318.2303,43.63293,357.5587,-41.77,43.633,-2.441,13.67941,56.32127,336.5088,13.679,56.321,-23.491,0.6752986,552.3622,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.76395,5.527765,-1.091177,1.669699,0.06811382,-0.8618645,1.511631,0.4202814,-0.7461444,1.05112,0.09010696,2.506388,42.60469,359.8471,2.506,42.605,-0.153,318.2995,44.04099,357.2399,-41.701,44.041,-2.76,13.78408,56.6951,336.4239,13.784,56.695,-23.576,0.6936676,561.21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,26.89998,5.529688,-1.089592,1.669519,0.06719065,-0.858621,1.511232,0.4189651,-0.7441592,1.051455,0.08882833,2.488778,42.77619,359.803,2.489,42.776,-0.197,318.4201,44.29145,357.216,-41.58,44.291,-2.784,13.61535,56.969,336.3742,13.615,56.969,-23.626,0.7128729,570.4606,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.03222,5.532221,-1.087965,1.669844,0.06536869,-0.8567406,1.511634,0.4178653,-0.7418821,1.05147,0.08693147,2.288642,43.00035,359.6937,2.289,43,-0.306,318.4338,44.33047,357.2731,-41.566,44.33,-2.727,13.57349,57.22234,336.2522,13.574,57.222,-23.748,0.7293389,578.3917,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.15561,5.533607,-1.086945,1.669748,0.0645683,-0.8555682,1.511485,0.4173443,-0.7407918,1.051281,0.08667541,2.246934,42.95651,359.6938,2.247,42.957,-0.306,318.4353,44.49677,357.0974,-41.565,44.497,-2.903,13.53688,57.17976,336.1934,13.537,57.18,-23.807,0.7460235,586.4282,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.29374,5.535587,-1.085698,1.669652,0.06307293,-0.8550202,1.511244,0.416513,-0.7395891,1.051017,0.08584976,2.227517,42.92654,359.6906,2.228,42.927,-0.309,318.4229,44.32198,357.4147,-41.577,44.322,-2.585,13.5391,57.10426,336.1629,13.539,57.104,-23.837,0.7661922,596.1428,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.43007,5.536919,-1.084848,1.669518,0.06230641,-0.8542429,1.51107,0.4165215,-0.7379857,1.050846,0.08493304,2.16205,42.87968,359.7509,2.162,42.88,-0.249,318.4257,44.08354,357.8323,-41.574,44.084,-2.168,13.53204,57.13507,336.1852,13.532,57.135,-23.815,0.7863519,605.853,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.55601,5.538027,-1.084166,1.669567,0.06160611,-0.8528646,1.510579,0.4158156,-0.7369338,1.050845,0.08376086,2.151338,43.03759,359.7413,2.151,43.038,-0.259,318.4735,44.20769,358.3656,-41.527,44.208,-1.634,13.48609,57.27978,336.2628,13.486,57.28,-23.737,0.8022847,613.5273,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.69001,5.538939,-1.083922,1.669678,0.06100575,-0.8507406,1.510164,0.4143404,-0.7365201,1.050559,0.08228123,2.067623,43.0701,359.7876,2.068,43.07,-0.212,318.6691,44.60728,358.1647,-41.331,44.607,-1.835,13.53757,57.37766,336.1187,13.538,57.378,-23.881,0.808443,616.4936,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.81605,5.53981,-1.083668,1.669486,0.06085289,-0.849903,1.509778,0.4137537,-0.7360513,1.051089,0.08108306,2.113046,43.43788,359.6719,2.113,43.438,-0.328,318.7718,44.79772,358.1304,-41.228,44.798,-1.87,13.44286,57.65656,336.1232,13.443,57.657,-23.877,0.8114384,617.9364,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,27.93879,5.540493,-1.084082,1.669461,0.06102169,-0.8504181,1.50956,0.4138975,-0.7370846,1.050637,0.0812974,2.139859,43.28418,359.5876,2.14,43.284,-0.412,318.6719,44.85143,358.7922,-41.328,44.851,-1.208,13.5231,57.59964,336.0814,13.523,57.6,-23.919,0.8141539,619.2444,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.075,5.542049,-1.085422,1.669177,0.06160565,-0.8525082,1.508824,0.4144437,-0.7381208,1.050486,0.08143401,2.242524,43.25384,359.6578,2.243,43.254,-0.342,318.7915,44.75109,359.9539,-41.209,44.751,-0.046,13.54751,57.50692,336.1575,13.548,57.507,-23.843,0.8071047,615.849,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.22526,5.54482,-1.087636,1.669257,0.06318073,-0.8549275,1.508409,0.4163549,-0.7394034,1.050762,0.08225346,2.297748,43.03742,359.8772,2.298,43.037,-0.123,318.998,44.68398,0.7116281,-41.002,44.684,0.712,13.53952,57.47693,336.2723,13.54,57.477,-23.728,0.7773673,601.5255,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.35635,5.547653,-1.090054,1.66942,0.06432344,-0.8574464,1.507822,0.4179113,-0.7410867,1.051456,0.08348322,2.343083,42.87474,359.991,2.343,42.875,-0.009000001,319.0245,44.54208,1.071679,-40.976,44.542,1.072,13.41868,57.38819,336.3319,13.419,57.388,-23.668,0.7388592,582.9773,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.51723,5.551302,-1.093512,1.669422,0.06526829,-0.860557,1.508023,0.4189408,-0.7431971,1.051577,0.08529019,2.278513,42.59283,0.0160018,2.279,42.593,0.016,319.0239,44.76025,0.9949337,-40.976,44.76,0.9950001,13.45232,57.17305,336.3932,13.452,57.173,-23.607,0.6877535,558.3613,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.65236,5.553681,-1.095714,1.669097,0.06598586,-0.8627648,1.507627,0.4196275,-0.7447171,1.052136,0.08704591,2.347659,42.37411,0.2447011,2.348,42.374,0.245,319.0573,44.77538,1.072323,-40.943,44.775,1.072,13.37448,56.931,336.4817,13.374,56.931,-23.518,0.6518905,541.0873,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.81951,5.556126,-1.09756,1.669029,0.06734686,-0.866096,1.508144,0.4218738,-0.7458387,1.052588,0.08892131,2.421161,42.10358,0.3885555,2.421,42.104,0.389,318.9492,44.20378,1.354972,-41.051,44.204,1.355,13.33347,56.69355,336.6097,13.333,56.694,-23.39,0.6066709,519.3065,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,28.9856,5.557819,-1.098604,1.66933,0.06826814,-0.8693184,1.509413,0.4239162,-0.7474886,1.05204,0.09112906,2.330958,41.7039,0.5098384,2.331,41.704,0.5100001,318.5381,43.8764,1.122251,-41.462,43.876,1.122,13.49333,56.25724,336.7358,13.493,56.257,-23.264,0.5613959,497.499,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.12069,5.55919,-1.099575,1.66906,0.06894903,-0.8699509,1.509725,0.4232266,-0.7482226,1.052081,0.09203279,2.522976,41.75486,0.4818391,2.523,41.755,0.482,318.5558,44.01158,0.8988102,-41.444,44.012,0.899,13.5239,56.1354,336.7968,13.524,56.135,-23.203,0.5261014,480.4987,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.25347,5.560969,-1.101061,1.668773,0.06958251,-0.8700981,1.509194,0.4232416,-0.7496618,1.051849,0.09248924,2.47176,41.73689,0.5439582,2.472,41.737,0.544,318.7285,44.11513,0.833744,-41.272,44.115,0.8340001,13.57592,56.07394,336.7759,13.576,56.074,-23.224,0.492664,464.393,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.38007,5.56238,-1.1023,1.669176,0.06985812,-0.8705673,1.509505,0.4227871,-0.7501385,1.052767,0.09217441,2.447181,42.03023,0.5534543,2.447,42.03,0.553,318.7026,44.437,0.6546318,-41.297,44.437,0.655,13.46784,56.29312,336.83,13.468,56.293,-23.17,0.4674951,452.2699,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.52127,5.564954,-1.104206,1.669122,0.07147681,-0.8708408,1.509823,0.4220821,-0.7507269,1.052875,0.09287596,2.334651,41.94454,0.6883448,2.335,41.945,0.688,318.622,44.91328,0.5130028,-41.378,44.913,0.513,13.48675,56.34201,336.8296,13.487,56.342,-23.17,0.4465239,442.1688,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.65494,5.56746,-1.105945,1.669526,0.07315481,-0.8720186,1.509247,0.4233537,-0.750993,1.053441,0.0936023,2.207108,41.8882,0.8805981,2.207,41.888,0.881,318.7275,44.8132,0.4572588,-41.272,44.813,0.457,13.45131,56.40372,336.8456,13.451,56.404,-23.154,0.4256955,432.1364,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.78933,5.569358,-1.106847,1.669547,0.0746899,-0.8739817,1.509382,0.4251179,-0.7514196,1.053565,0.09466088,2.225407,41.73443,1.090995,2.225,41.734,1.091,318.6744,44.50381,0.6045871,-41.326,44.504,0.605,13.45093,56.34416,336.9335,13.451,56.344,-23.066,0.4094406,424.3069,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,29.92321,5.571383,-1.107777,1.669946,0.07632302,-0.8756521,1.508647,0.4274077,-0.7518616,1.053951,0.09632778,2.28159,41.51628,1.251739,2.282,41.516,1.252,318.7239,44.2536,0.6454738,-41.276,44.254,0.645,13.42599,56.20256,336.9211,13.426,56.203,-23.079,0.3939453,416.8434,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.05795,5.572639,-1.108513,1.67022,0.07691102,-0.8772101,1.508492,0.4287636,-0.752359,1.053436,0.09760618,2.13782,41.28723,1.239714,2.138,41.287,1.24,318.7715,43.97298,0.7392607,-41.229,43.973,0.739,13.53674,56.05273,336.987,13.537,56.053,-23.013,0.3788986,409.5958,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.19197,5.573311,-1.108455,1.670508,0.07729764,-0.8787283,1.508221,0.4300058,-0.7525087,1.053806,0.09886909,2.169142,41.03538,1.38807,2.169,41.035,1.388,318.7656,43.79775,0.5672781,-41.234,43.798,0.567,13.46521,55.87497,336.972,13.465,55.875,-23.028,0.3680944,404.3918,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.32551,5.574869,-1.107644,1.670099,0.07684836,-0.8795112,1.507737,0.4301443,-0.7526442,1.052663,0.0996263,2.259921,40.87158,1.317011,2.26,40.872,1.317,318.8619,43.61269,0.684929,-41.138,43.613,0.6850001,13.58516,55.65593,336.9682,13.585,55.656,-23.032,0.3565625,398.8372,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.45931,5.576154,-1.106935,1.6702,0.07610634,-0.8799596,1.507753,0.4308717,-0.752241,1.052905,0.09985554,2.250061,40.81247,1.337453,2.25,40.812,1.337,318.8725,43.40136,0.5513638,-41.128,43.401,0.551,13.56706,55.50164,336.9841,13.567,55.502,-23.016,0.3457699,393.6388,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.58297,5.577449,-1.106417,1.670101,0.07510917,-0.8793988,1.507816,0.4297301,-0.7512348,1.052238,0.09811735,2.231154,40.74992,1.404947,2.231,40.75,1.405,318.8202,43.41245,0.5198262,-41.18,43.412,0.52,13.60572,55.55705,336.9694,13.606,55.557,-23.031,0.3352462,388.5699,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.71128,5.579278,-1.105844,1.669905,0.07348669,-0.8778546,1.507141,0.4282489,-0.7507964,1.052334,0.09614205,2.301958,40.93111,1.505932,2.302,40.931,1.506,318.979,43.4254,0.5355553,-41.021,43.425,0.536,13.6096,55.63329,336.9716,13.61,55.633,-23.028,0.3249452,383.6082,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.83005,5.581359,-1.105554,1.669542,0.07150517,-0.8768049,1.507453,0.4253479,-0.7508088,1.051823,0.09371376,2.260232,41.08428,1.263911,2.26,41.084,1.264,318.9447,43.75869,0.3396384,-41.055,43.759,0.34,13.67535,55.78825,336.8856,13.675,55.788,-23.114,0.3148614,378.7511,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,30.96411,5.583965,-1.106425,1.669507,0.06926621,-0.8770692,1.507358,0.423465,-0.7517514,1.051999,0.09106815,2.304024,41.55525,1.104029,2.304,41.555,1.104,318.8977,43.85475,0.4777949,-41.102,43.855,0.478,13.62527,56.0324,336.8264,13.625,56.032,-23.174,0.3032803,373.1729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.09588,5.587348,-1.109589,1.669442,0.06839947,-0.8788012,1.507618,0.4221385,-0.753185,1.052679,0.08980465,2.203207,41.6587,1.127752,2.203,41.659,1.128,318.8793,43.83693,0.4830277,-41.121,43.837,0.483,13.557,56.18641,336.8697,13.557,56.186,-23.13,0.2935196,368.4715,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.22906,5.591507,-1.113701,1.669245,0.06850891,-0.8817091,1.507969,0.4212868,-0.7550785,1.053699,0.08950329,2.133396,41.49553,1.319658,2.133,41.496,1.32,318.6807,43.93728,359.8358,-41.319,43.937,-0.164,13.43412,56.10664,337.0251,13.434,56.107,-22.975,0.2912688,367.3873,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.37401,5.5955,-1.117601,1.669356,0.06886697,-0.8861985,1.508587,0.4211631,-0.7567137,1.054515,0.09006202,2.050515,41.24918,1.515003,2.051,41.249,1.515,318.211,43.72573,358.7677,-41.789,43.726,-1.232,13.32751,56.00594,337.2226,13.328,56.006,-22.777,0.3174908,380.0177,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.49891,5.598422,-1.120423,1.669187,0.06932142,-0.8893,1.508608,0.4218996,-0.7590803,1.055274,0.09222257,2.009467,40.88342,1.738215,2.009,40.883,1.738,318.1942,43.62391,357.7199,-41.806,43.624,-2.28,13.22024,55.56819,337.3133,13.22,55.568,-22.687,0.3581704,399.6117,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.6231,5.600046,-1.121929,1.669504,0.06950192,-0.8928371,1.509712,0.4226429,-0.760707,1.055506,0.09419012,1.94883,40.77024,1.584517,1.949,40.77,1.585,317.9646,43.45269,357.505,-42.035,43.453,-2.495,13.21843,55.37707,337.3371,13.218,55.377,-22.663,0.402997,421.2032,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.75874,5.601611,-1.123128,1.669936,0.07013375,-0.8953721,1.510218,0.4245437,-0.7622997,1.055976,0.09694958,1.957017,40.59111,1.538666,1.957,40.591,1.539,317.9695,43.11997,357.5845,-42.031,43.12,-2.416,13.14909,55.05756,337.3142,13.149,55.058,-22.686,0.4668427,451.9557,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,31.87713,5.602757,-1.123653,1.669886,0.07102048,-0.8969346,1.510593,0.4259045,-0.7637732,1.055929,0.09957314,2.000453,40.36782,1.503782,2,40.368,1.504,317.9163,43.14655,357.3877,-42.084,43.147,-2.612,13.25795,54.7452,337.3116,13.258,54.745,-22.688,0.5218243,478.4386,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
